scenario,experiment,run,period,inflation,inflation_target,unemployment_rate,mean_indexation_strategy,mean_substitution_strategy,var_indexation_strategy,var_substitution_strategy
1,7,16,450,0.025617875727598282,0.02,0.0,1.2758573043557577,0.4620314187906516,0.024228341147314866,0.16189285169802886
1,7,16,500,0.025968559053421953,0.02,0.0,1.298283217170122,0.47535724083145303,0.024554372007341764,0.18713059852301764
1,7,16,550,0.026773735664906196,0.02,0.0,1.3367038696602913,0.3585506695980997,0.028308781005042343,0.14615801516950533
1,7,16,600,0.027409310283772872,0.02,0.0,1.3719649581673912,0.2631251941337301,0.025479201972752687,0.15215329916010115
1,7,16,650,0.027075687225076493,0.02,0.0,1.3574721766066455,0.33168125467169,0.02749561391394201,0.1685627324229738
1,7,16,700,0.02759938567836421,0.02,0.0,1.3720346783976636,0.46211867991398753,0.024289567127295072,0.14312187343049276
1,7,16,750,0.028445921807823103,0.02,0.0,1.4179218597051764,0.40821617631008705,0.02318386494244685,0.14997659207455608
1,7,16,800,0.029303774443122484,0.02,0.0,1.457854445609518,0.3573761771999975,0.020166639483459474,0.16257805110092044
1,7,17,100,0.021275797400087282,0.02,0.0,1.0594706678678578,0.38848739723568154,0.024080980701958077,0.182498858197177
1,7,17,150,0.021855697792786406,0.02,0.0,1.0869700358617014,0.5270327079119742,0.025406614869269366,0.14290669169969905
1,7,17,200,0.022076206842096883,0.02,0.0,1.1051185148357066,0.4684672172948826,0.0224289779220717,0.12006937601130599
1,7,17,250,0.023833602880726026,0.02,0.0,1.190348075344086,0.5224480576907169,0.023614378137736085,0.15467998788285156
1,7,17,300,0.02506833818751843,0.02,0.0,1.2590444555664366,0.2998975152713342,0.024034270663965667,0.1658324816816565
1,7,17,350,0.02553945843675379,0.02,0.0,1.2815696475450047,0.1903569816518334,0.029553921062687432,0.1722140890224612
1,7,17,400,0.025623832613473778,0.02,0.0,1.2678074726276827,0.231837838682625,0.023510839796103286,0.15749594138822637
1,7,17,450,0.026204776355918898,0.02,0.0,1.311297980847237,0.2899241176961374,0.02633629507781537,0.20278886466488355
1,7,17,500,0.025887517056300137,0.02,0.0,1.2952340551824382,0.22034838132168671,0.026780566666373504,0.15299709425892724
1,7,17,550,0.026929898253090386,0.02,0.0,1.3406251434043082,0.12495707232709123,0.02391036767803963,0.14623944624361582
1,7,17,600,0.027375573620679845,0.02,0.0,1.3637686008539045,0.2045027619474104,0.026652133272117056,0.16268329969515538
1,7,17,650,0.026573816490083065,0.02,0.0,1.3209671512889665,0.21706976114940585,0.027510416154617523,0.19656385113998653
1,7,17,700,0.027204592796471513,0.02,0.0,1.3693618863678578,0.18920554659610592,0.02425704373868846,0.16061732983288293
1,7,17,750,0.027772173752431194,0.02,0.0,1.3795505569522462,0.3253088665950045,0.027277426131718747,0.15930637861126654
1,7,17,800,0.02791619682046005,0.02,0.0,1.394525530816815,0.3068954989651691,0.026892570186893557,0.15633315654455576
1,7,18,100,0.02088363881923743,0.02,0.0,1.0405665877168202,0.49182451053857895,0.02719218026049526,0.14305404383517947
1,7,18,150,0.021286510235349432,0.02,0.0,1.0670948686858097,0.5565719695651714,0.02861371205476549,0.1302069330042439
1,7,18,200,0.022406459859341303,0.02,0.0,1.113589175990319,0.5505209269201008,0.02332154540135807,0.15614455358476564
1,7,18,250,0.022416976052855274,0.02,0.0,1.1182161415100444,0.523672852196349,0.0210818498370438,0.1844848852858182
1,7,18,300,0.023028576159315587,0.02,0.0,1.147742398512734,0.5513882927694673,0.023276203511227767,0.1637018748957935
1,7,18,350,0.023129956162314398,0.02,0.0,1.1607439533618888,0.6384850613458717,0.020388959714706664,0.1584516268362973
1,7,18,400,0.02338453146964858,0.02,0.0,1.1664234770878614,0.6405269973871559,0.02245513141058433,0.17236305313136138
1,7,18,450,0.023958679118416915,0.02,0.0,1.197215237207866,0.5679220253069146,0.02590065199906806,0.1560027484691791
1,7,18,500,0.023667059312448446,0.02,0.0,1.1816066629673605,0.6215420284662324,0.02738385221547439,0.14890995206995414
1,7,18,550,0.02361210812784698,0.02,0.0,1.1784720931145078,0.6442965262227138,0.03265651026317934,0.13866013192281929
1,7,18,600,0.02391637749409917,0.02,0.0,1.1977146531684146,0.6828325161455292,0.021804503378678623,0.12798430030606733
1,7,18,650,0.02484754343592639,0.02,0.0,1.2373036264723036,0.6815561192722935,0.025414299391206163,0.16174514073463767
1,7,18,700,0.02541548757561721,0.02,0.0,1.2741731349711138,0.7579590129449592,0.021873292428872485,0.19492101881103624
1,7,18,750,0.025991584955590008,0.02,0.0,1.3000586765527449,0.8204116642754142,0.024704113982297233,0.1453272216163646
1,7,18,800,0.02667484128867965,0.02,0.0,1.3308578303623253,0.7552128475445457,0.0229164375531134,0.1560168557385411
1,7,19,100,0.021036063561581213,0.02,0.0,1.048810033113319,0.519416970344475,0.022206182673873674,0.16876954599764799
1,7,19,150,0.021625743487997864,0.02,0.0,1.0773769279134038,0.5527516575561697,0.020281857779246137,0.1657628900655264
1,7,19,200,0.021835534534490286,0.02,0.0,1.0932062966525204,0.4175367168713125,0.023497847614993156,0.1516452471320165
1,7,19,250,0.022946811974952665,0.02,0.0,1.1436424531995637,0.3493297893589164,0.0249038531722588,0.16731315479790412
1,7,19,300,0.02377440486771824,0.02,0.0,1.1856098501572998,0.4078853073894075,0.024760339403069855,0.18500191635762703
1,7,19,350,0.024553572353067633,0.02,0.0,1.225849866815566,0.2945339902412046,0.023737589468169548,0.14815034149106715
1,7,19,400,0.024704857354585972,0.02,0.0,1.2398160102612543,0.2652706316804212,0.03031377897935382,0.1461229708069818
1,7,19,450,0.025215345327688158,0.02,0.0,1.2563775178139605,0.13436752367106222,0.02356927350080641,0.15467256273902313
1,7,19,500,0.025913285953626335,0.02,0.0,1.2853383777738001,0.06657023417264986,0.025249517633687442,0.20332627410296913
1,7,19,550,0.026693831894238733,0.02,0.0,1.325537650069152,0.0692112837387216,0.024481256660123615,0.14107523023800234
1,7,19,600,0.027252022168527897,0.02,0.0,1.3542864935909629,0.22115243428040565,0.025892574624859277,0.16225881142291196
1,7,19,650,0.02702207900067488,0.02,0.0,1.3480118068763487,0.2043085606517228,0.02604989992000968,0.14300100693330017
1,7,19,700,0.026913012906310894,0.02,0.0,1.3484235425054265,0.23205326232419235,0.026673471077110236,0.16910127822241894
1,7,19,750,0.02752471145529592,0.02,0.0,1.381371280514663,0.26412558287751187,0.025586329835467395,0.1444013312477642
1,7,19,800,0.027075409325570423,0.02,0.0,1.351189087737463,0.24380675672187752,0.022347104934072496,0.13776516286995075
1,7,20,100,0.019637582556608343,0.02,0.0,0.9825178524750126,0.534543124683434,0.028451116897718724,0.12776124877848
1,7,20,150,0.020168432295530975,0.02,0.0,1.003521708671866,0.5093170206029135,0.024703940204969594,0.174825754314357
1,7,20,200,0.020866675006372716,0.02,0.0,1.0393885646396248,0.42408877245610893,0.023191832934057043,0.1601624240522781
1,7,20,250,0.0212853366930553,0.02,0.0,1.0557017244408147,0.4598973535901784,0.026049717557986476,0.12992992011528037
1,7,20,300,0.020745724721637774,0.02,0.0,1.0344144337073473,0.4946750190775373,0.02787988822568952,0.15865018004650927
1,7,20,350,0.020008656286960462,0.02,0.0,1.0024701477543656,0.39331320311084206,0.027261711370343653,0.1554870915138692
1,7,20,400,0.020404297923902547,0.02,0.0,1.0205831595496984,0.42170934084488787,0.023006534131815203,0.14602536181474518
1,7,20,450,0.021312069686322883,0.02,0.0,1.0673775295241603,0.47665368375761497,0.030241777074224825,0.1291204221171265
1,7,20,500,0.02202820925773654,0.02,0.0,1.101191020030429,0.4626418614090557,0.02119544153436138,0.14079425677719976
1,7,20,550,0.02244419326540372,0.02,0.0,1.1174887433285614,0.3630423879839698,0.02276922078664045,0.14152678844064914
1,7,20,600,0.023055417581043285,0.02,0.0,1.1542804770578938,0.37597083663396436,0.023920026948508286,0.1789363009054142
1,7,20,650,0.023221538101289883,0.02,0.0,1.1592822977794788,0.4248590296639241,0.026522661626796194,0.17634040580108606
1,7,20,700,0.024435343758634175,0.02,0.0,1.2193473960011958,0.32110190408170514,0.024927824074949614,0.15551075965692177
1,7,20,750,0.02537090693620003,0.02,0.0,1.2665477215717709,0.19113831821870514,0.02427809707001942,0.16973323778338123
1,7,20,800,0.02623294621123479,0.02,0.0,1.306516374019785,0.2682781164545666,0.02123166158773989,0.19205423785563336
1,8,1,100,0.02044512051208761,0.02,0.0,1.0269832453496515,0.7034892817006181,0.14956050826563713,0.15901455957963867
1,8,1,150,0.03936970983539724,0.02,0.0005860848974577948,1.094537417618118,0.7135585864449525,0.12019655338727339,0.16297114301521537
1,8,1,200,0.04148538664906371,0.02,0.0030816237408572535,1.150206565472455,0.772423292681839,0.12790875929256681,0.1688036704125081
1,8,1,250,0.007107406005239547,0.02,0.025262595946383953,1.2616547334733732,0.733824356709707,0.11474438997395461,0.14331084079403497
1,8,1,300,0.005328812613757796,0.02,0.027696517484969034,1.2322378309333395,0.6508886200841917,0.1511020955058578,0.16554824668731832
1,8,1,350,0.05016776027690645,0.02,0.010530914273774328,1.2802194289870261,0.6511353859407946,0.14984115935309414,0.1655454862863143
1,8,1,400,0.007397701946502194,0.02,0.03254614321466045,1.2910711721639117,0.6309990445995248,0.1324390482570229,0.15422229571716942
1,8,1,450,0.047198016321519654,0.02,0.015466158076932971,1.2764645225044744,0.7171910297792484,0.14501178059880487,0.1504279622622144
1,8,1,500,0.000270825192716259,0.02,0.017924541343398118,1.192542229576519,0.7219236434596487,0.1290844285218009,0.18540534800870573
1,8,1,550,0.0009848995002934109,0.02,0.020376786021195015,1.195969976758889,0.6659736526436966,0.15311491630475063,0.18363041610926178
1,8,1,600,0.002312909501820378,0.02,0.022822907438394963,1.1392226719087135,0.6339331687291376,0.13087867230828681,0.16177851139924776
1,8,1,650,0.04681790617625185,0.02,0.005571262720849063,1.1363557102538235,0.5029207820206155,0.1557794122950169,0.16745230283979962
1,8,1,700,-0.0037275355705233743,0.02,0.008054353563763925,1.1298581741279259,0.48606395633531563,0.1661246380547656,0.17525814777072
1,8,1,750,0.04629938226914193,0.02,0.01053124412313548,1.106043254525834,0.49880274894304244,0.16587176663005315,0.16616531974022483
1,8,1,800,-0.007124756492475259,0.02,0.013001949881086374,1.214869518802613,0.5428438728772106,0.1578386900628833,0.18163636195442917
1,8,2,100,0.021791584241097915,0.02,0.0,1.0882391971058947,0.4919004867784909,0.1279127326308262,0.15944682782440378
1,8,2,150,0.04023146833494637,0.02,0.0005860848974572263,1.1368353655273615,0.4242155264624764,0.1403725280743592,0.15158564154406792
1,8,2,200,0.04025185022167457,0.02,0.003081623740856912,1.0349304096970147,0.42499486381311075,0.1335665197424014,0.19243253434332602
1,8,2,250,0.007220597459714795,0.02,0.005570931218027568,1.0414035010730918,0.39789144339764226,0.11934898107314178,0.16084348954663483
1,8,2,300,-0.0001496179303769202,0.02,0.008054022888705277,0.9778888061542689,0.3334084988739406,0.14463231008545166,0.15553070125352705
1,8,2,350,-0.004424823787873533,0.02,0.01053091427377342,1.0340049010814527,0.36194959884428113,0.14668847313566974,0.1359905650132576
1,8,2,400,0.017369212708057306,0.02,0.0,0.8483430914168709,0.4145023542366983,0.15092942735697912,0.17598290769543606
1,8,2,450,0.01771075808173248,0.02,0.0,0.876443190142383,0.4181277964036519,0.15066947941889436,0.18913168200573452
1,8,2,500,0.019413658544359093,0.02,0.0,0.9491919638968473,0.2417817032403106,0.13582808052680959,0.18601385374510504
1,8,2,550,0.0206099873105345,0.02,0.0,1.0067790580273703,0.14538318443631099,0.1364796851045638,0.15891405463146213
1,8,2,600,0.020657659662472558,0.02,0.0,1.0217984128451247,0.12018186850861173,0.1332294635726867,0.16422968240955818
1,8,2,650,0.0190156054166603,0.02,0.0,0.9479655588510334,0.10428752241757407,0.1463678561386309,0.15513229098796463
1,8,2,700,0.021150935705149934,0.02,0.0,1.0204180356900356,0.16061313954123155,0.1339631222783868,0.17845407180490958
1,8,2,750,0.02276963950093427,0.02,0.0,1.08628366231936,0.1313754547793052,0.17234627860144752,0.17431000910160865
1,8,2,800,0.023211326950146414,0.02,0.0,1.1195841380166316,0.24576342665766499,0.15679765327343906,0.1326321886594094
1,8,3,100,0.021635129951814634,0.02,0.0,1.017791080919327,0.5077585724140137,0.15743550291400218,0.15971350250462282
1,8,3,150,0.04226371403100924,0.02,0.0005860848974567716,1.1469528018176893,0.5180827531065371,0.16942325495594135,0.1377043389733177
1,8,3,200,0.007885324963036138,0.02,0.022822581686582227,1.1770513463773602,0.5822317597188487,0.141237947930779,0.17500710978715944
1,8,3,250,0.04638339912951599,0.02,0.005570931218027454,1.2326433737978555,0.5395709574594286,0.1481536846264952,0.17936652733702318
1,8,3,300,0.007296902858942801,0.02,0.027696517484968923,1.343136469860741,0.5432975314948241,0.14947459964687362,0.15858202240768682
1,8,3,350,0.04905753216524592,0.02,0.010530914273774216,1.3672016844343398,0.5688299642188321,0.13505792499736935,0.14805333682886246
1,8,3,400,0.054193517450671316,0.02,0.013001620855360102,1.495876092348873,0.5900278754608244,0.12906816705943377,0.1898289685284984
1,8,3,450,0.00905590149435714,0.02,0.03496187771897371,1.507623866961309,0.594417226418894,0.14740690906479326,0.1587529910991187
1,8,3,500,-0.0044301349987447775,0.02,0.017924541343397778,1.4475122281852266,0.7155702134038145,0.12897314391148898,0.18226922786797944
1,8,3,550,0.009114997395752403,0.02,0.039775265505923925,1.5365091963846333,0.829833117252833,0.13241264199762287,0.18616750124886863
1,8,3,600,0.054865779524855204,0.02,0.02282290743839485,1.5218828000591336,0.7265252743386196,0.11050662037437478,0.18335184449608014
1,8,3,650,0.010621528721049902,0.02,0.044564645223708114,1.6476389084148184,0.6910807747098237,0.14459761232738938,0.1849228717773266
1,8,3,700,0.05995121262448674,0.02,0.027696841612006553,1.7622469833005405,0.6467727800070932,0.1312323895218043,0.18649288262358163
1,8,3,750,0.012684449586542855,0.02,0.049330136619043057,1.782276175006108,0.6038517276034241,0.15402430377701828,0.16809304370293215
1,8,3,800,0.06412362823035639,0.02,0.03254646572502656,1.8350908215708397,0.6835381875518741,0.1549597891828511,0.1755946697419719
1,8,4,100,0.022395795315141895,0.02,0.0,1.1120781217353024,0.3959165941665837,0.13838446559464299,0.16875261683282675
1,8,4,150,0.009378638411394528,0.02,0.020376459453943653,1.1484495846636542,0.4712538746221979,0.1528918993826187,0.19974901695756186
1,8,4,200,0.0412598722503442,0.02,0.003081623740856912,1.1687812099202066,0.38574738189072066,0.14130550378338522,0.15091399569764513
1,8,4,250,0.00689205614196315,0.02,0.00557093121802734,1.0046185102452923,0.3032618339068048,0.12550288499905307,0.14513830987287038
1,8,4,300,0.042415723666963466,0.02,0.00805402288870539,1.067693110171393,0.2701395057593163,0.14346193235356175,0.1907803437644526
1,8,4,350,0.02373623863440713,0.02,0.0,1.0670453326149352,0.15081683375709615,0.128926239557319,0.19267921127148188
1,8,4,400,0.04460462511421386,0.02,0.01300162085536033,1.0702983494131662,0.08073038715273959,0.13351928920598644,0.14786005631526133
1,8,4,450,0.04761781751800136,0.02,0.015466158076932515,1.1475212719093186,0.016786922369403906,0.10978260172470765,0.1800824632048755
1,8,4,500,0.006097760755847601,0.02,0.07511801361054359,1.1884329343846252,-0.06973565675420454,0.17483365419882854,0.15753826974095886
1,8,4,550,0.013704579397257017,0.02,0.4404407868481628,1.1287019823067872,0.0016589208637046153,0.13367902086763894,0.14909811913055462
1,8,4,600,0.03355278289979317,0.02,0.30448222848360057,1.2127428492055745,0.06607655956467329,0.15880068731118116,0.20137106787174286
1,8,4,650,0.03548614646264464,0.02,0.2633164395685768,1.2450463641032639,0.07117408939210143,0.14038925936530922,0.15946607785570832
1,8,4,700,0.06259579044926963,0.02,0.00805435356376347,1.2518429544486716,0.19116098893151517,0.1331138948869881,0.1789740774204487
1,8,4,750,0.06207746892600626,0.02,0.010531244123135594,1.3330062308662394,0.18207268111588323,0.18445578978841304,0.14990069610552714
1,8,4,800,-0.005287830565935707,0.02,0.03254646572502588,1.3605562203150152,0.3832635117960915,0.14835585173271,0.18161417779070813
1,8,5,100,0.016942071092802047,0.02,0.0,0.8222841623918,0.5125268329378697,0.15567549392956537,0.16983628327832925
1,8,5,150,0.01800202973588967,0.02,0.0,0.8812102154771543,0.5858909416791759,0.15413858430150115,0.16544570512364723
1,8,5,200,0.019137577968051878,0.02,0.0,0.9480889516752966,0.4951819178598987,0.1273399427322878,0.16223645223537903
1,8,5,250,0.018047367951558937,0.02,0.0,0.8723236887028027,0.5397020889884482,0.130520084286171,0.1509108269827205
1,8,5,300,0.019831143748564938,0.02,0.0,0.9889883772527437,0.6038094430480625,0.14112865243130543,0.1564038056551268
1,8,5,350,0.022215327853093398,0.02,0.0,1.0939230323597542,0.6747419018084785,0.1302861859898162,0.13971199732392345
1,8,5,400,0.022143984941836534,0.02,0.0,1.1113333588311123,0.7187234537546714,0.13826214628905645,0.20811245231070036
1,8,5,450,0.023017202216374377,0.02,0.0,1.1199014551761632,0.7796104953282947,0.1328842699596808,0.15440570277302104
1,8,5,500,0.02458157653494019,0.02,0.0,1.2124486712436762,0.8902519663327654,0.1357724497939027,0.12861149499548002
1,8,5,550,0.025721367537625956,0.02,0.0,1.2764928335689134,0.8995403512860695,0.12047102572367877,0.15412054281488652
1,8,5,600,0.026328249753696267,0.02,0.0,1.2915603323770124,0.8373157027275696,0.1367005850606794,0.12470019010852179
1,8,5,650,0.05842394959267245,0.02,0.005571262720847699,1.3036899030799212,0.7855875400846245,0.14667736202304443,0.16919488603223318
1,8,5,700,-0.011608273078654963,0.02,0.008054353563762334,1.3378503300724531,0.677533132155779,0.13138129863991016,0.15071000114440064
1,8,5,750,0.0629232971757827,0.02,0.010531244123134229,1.3193863461293074,0.4920126180622849,0.11277017810961708,0.16712383613555143
1,8,5,800,-0.020563624053806667,0.02,0.013001949881085465,1.373142740887375,0.5361610269780209,0.13545714288397992,0.16239095522868752
1,8,6,100,0.016360829402120664,0.02,0.0,0.8023130250492568,0.5244240948973625,0.12778702095980263,0.17750037127254806
1,8,6,150,0.016852240873889313,0.02,0.0,0.8119729370178673,0.5285107141701009,0.1750763806091981,0.1930802651068702
1,8,6,200,0.018250004164844055,0.02,0.0,0.883051695615286,0.4979660256651609,0.12672181256957707,0.1560867152796005
1,8,6,250,0.01708738071082226,0.02,0.0,0.8303679394326746,0.4256035841222786,0.12571956605052015,0.1797760574663744
1,8,6,300,0.01717579490488216,0.02,0.0,0.8434429096194962,0.39694415337399686,0.13264605425948073,0.17152689213107677
1,8,6,350,0.017968434883069744,0.02,0.0,0.868685486717952,0.3096657306419914,0.13822958164891913,0.12733186778131078
1,8,6,400,0.020079232432660632,0.02,0.0,1.0041804617770598,0.2948687458584707,0.1446964897849698,0.16497089271747833
1,8,6,450,0.020584185942057666,0.02,0.0,1.0150983158890243,0.4651722829316785,0.12812925801115804,0.16171242918964415
1,8,6,500,0.019726089817201628,0.02,0.0,0.976948221679936,0.47077140022444525,0.13537647352652402,0.17210629056344134
1,8,6,550,0.018682977974305282,0.02,0.0,0.9110976302177041,0.3834986809674837,0.12207314719003913,0.15759789108096087
1,8,6,600,0.017487063133290074,0.02,0.0,0.8521799896260341,0.47287674190216344,0.15552139333723547,0.1613514567242893
1,8,6,650,0.019773768865562327,0.02,0.0,0.9919259890035609,0.4213848203973747,0.17222699596826796,0.19099513508215157
1,8,6,700,0.022163578282450667,0.02,0.0,1.0880127227954128,0.47504770767512783,0.15101664721948754,0.18366451162486894
1,8,6,750,0.02227477830194843,0.02,0.0,1.0924514193777544,0.3596261213215713,0.13450034435883837,0.1724488619326613
1,8,6,800,0.022650183252763814,0.02,0.0,1.0921793075862025,0.3121415641569119,0.16867581454523822,0.13213148335052463
1,8,7,100,0.02083851943604494,0.02,0.0,1.0234238075159812,0.38284465234970405,0.15236753405841935,0.19033303757218573
1,8,7,150,0.02267700180721613,0.02,0.0,1.1107992930061343,0.4266972217946954,0.16589867504333455,0.18931045597957338
1,8,7,200,0.040215149738448246,0.02,0.003081623740856912,1.1371469788026571,0.33487507088735763,0.1580602080567913,0.19651914861908878
1,8,7,250,0.01206163806649924,0.02,0.005570931218027681,1.117319641081784,0.16262152179323902,0.1478527700793902,0.1822090866540972
1,8,7,300,0.042321970423421416,0.02,0.008054022888705617,1.1870711574792634,0.15326311560925476,0.14471695133723236,0.1766669700438737
1,8,7,350,-0.001494069530734904,0.02,0.010530914273773874,1.1476334112912294,0.14022971490395875,0.14634326232452236,0.16990561982034455
1,8,7,400,0.04492506935032889,0.02,0.013001620855359988,1.209554379767371,0.13785968356981979,0.1351089851722422,0.1852247915937689
1,8,7,450,0.04694655205615653,0.02,0.015466158076932288,1.3028614973447474,0.025771148080940488,0.1496215053401954,0.19684513306104473
1,8,7,500,0.04890435190310274,0.02,0.01792454134339687,1.3731998547917468,-0.053534192851345246,0.13946623738141053,0.1441825577553756
1,8,7,550,0.0502056336013632,0.02,0.02037678602119422,1.4081503338433123,-0.04349028715842702,0.13075112433766456,0.20214596954102856
1,8,7,600,0.004518202850530256,0.02,0.022822907438394054,1.439788445067698,0.048824441956085096,0.1481002874288615,0.17112960772155686
1,8,7,650,0.051082056575288734,0.02,0.025262920884792605,1.421278141389967,-0.14527609859437418,0.15183470571031296,0.1792500795243505
1,8,7,700,0.01350668344129525,0.02,0.21971416053583595,1.3945772809412949,-0.2739899743527291,0.1167366358920842,0.15235887530920209
1,8,7,750,0.03578489539946285,0.02,0.49872967779580873,1.3520966593124282,-0.3652984852052824,0.1547482334246686,0.16630765696973002
1,8,7,800,0.015642983351452613,0.02,0.5475659248237013,1.219358568127935,-0.420366940000729,0.13349656188163417,0.15599261441306556
1,8,8,100,0.019901160850200824,0.02,0.0,0.9876414401256685,0.6221834720937071,0.15264434276626093,0.14170587136343568
1,8,8,150,0.021424886544829273,0.02,0.0,1.069089470082496,0.7453525741749079,0.11430573046315384,0.15582721987360823
1,8,8,200,0.017481807912865886,0.02,0.0030816237408560028,1.1659624576201626,0.6762956651453065,0.16614968330809074,0.16255813977466102
1,8,8,250,0.04180147328941606,0.02,0.005570931218027112,1.1918494380647113,0.7521459011229213,0.11502886801686633,0.1486740396998108
1,8,8,300,0.005677162046280378,0.02,0.008054022888704935,1.1933222699388795,0.7178854810673884,0.1483336695859816,0.1884976542088896
1,8,8,350,0.0069487071001985,0.02,0.030124361515876785,1.2438613621605612,0.7789869166196648,0.12268813611171266,0.17537615595202866
1,8,8,400,0.04823351455408429,0.02,0.013001620855359306,1.302657664960781,0.7203633389078502,0.1710326260559462,0.17932517745326126
1,8,8,450,0.009293092147111421,0.02,0.03496187771897246,1.399018904381558,0.7827793411483037,0.18354956318923113,0.16382062403940967
1,8,8,500,-0.0032621236554511318,0.02,0.017924541343396525,1.2791930024306362,0.8233018387208277,0.1110213607264438,0.1538353328017456
1,8,8,550,0.045847150752937486,0.02,0.02037678602119388,1.1465174112782488,0.8202869840673038,0.1528633558432565,0.149245701852321
1,8,8,600,0.05435648053192662,0.02,0.0030819560735124013,1.0074608269249576,0.8061777092853433,0.14558945475396867,0.16077157162193076
1,8,8,650,0.020464584468611657,0.02,0.0,1.0191335701117807,0.7235420305265047,0.11713611959332149,0.13078996028215528
1,8,8,700,-0.01599942634226223,0.02,0.008054353563762561,0.9705670876311845,0.7865390592020965,0.1184659328012353,0.1662582596533888
1,8,8,750,0.05031331109956014,0.02,0.010531244123134798,0.9715027719014884,0.7486794594431185,0.13216566927812612,0.16549638510306766
1,8,8,800,0.03525209015331452,0.02,0.0,0.9755753834847947,0.8083849256831876,0.12644888706264915,0.1898794247627638
1,8,9,100,0.018754871893753355,0.02,0.0,0.9145542608312971,0.6656146190728528,0.14207678017383818,0.19007091620358538
1,8,9,150,0.01907612743557226,0.02,0.0,0.9098207908367799,0.6713668938662175,0.15165591292988195,0.17676650820604997
1,8,9,200,0.018876561004483036,0.02,0.0,0.9350468455738403,0.7833887719448129,0.13037502939720683,0.19988303223193862
1,8,9,250,0.019982699613438282,0.02,0.0,0.9871524972874277,0.7589095021591135,0.15217841862418635,0.157512132556939
1,8,9,300,0.018679754280291894,0.02,0.0,0.9028215442030486,0.8436910335503415,0.15255195526898938,0.14709031446197046
1,8,9,350,0.01822007764301247,0.02,0.0,0.9130521983218322,0.9103172828832764,0.15277853033063743,0.14306190951218742
1,8,9,400,0.01985658708962869,0.02,0.0,0.9858669298188614,0.746239807335601,0.1183267901086216,0.14717193394199712
1,8,9,450,0.022142004069112115,0.02,0.0,1.1071505409005202,0.6468438554236511,0.1431901843674112,0.1449124481793441
1,8,9,500,0.023099697460374175,0.02,0.0,1.125522137026453,0.6427545942484877,0.1571343263497873,0.13612383368693212
1,8,9,550,0.021762342504785995,0.02,0.0,1.0570667681262094,0.6632709280731731,0.14635535822549037,0.13362157480958986
1,8,9,600,0.022046223662185175,0.02,0.0,1.100095805426581,0.6162959307638738,0.14158133731299974,0.15724706807566866
1,8,9,650,0.02117209216816119,0.02,0.0,1.0345203285318774,0.5259886065065633,0.17739988626705006,0.18053116075847825
1,8,9,700,0.023741097917908027,0.02,0.0,1.155174443959223,0.5528380120729445,0.1484774796560452,0.18088635421015475
1,8,9,750,0.0566844441776717,0.02,0.010531244123137072,1.1354215881558851,0.6875179521670473,0.09885052893319503,0.1602133267203936
1,8,9,800,0.04691848165055659,0.02,0.0,0.9962244974815896,0.5949004904782129,0.1277836749940884,0.15809603954105841
1,8,10,100,0.019036564484505667,0.02,0.0,0.9577974850695768,0.6682111198798271,0.1526189893602962,0.1890810693878539
1,8,10,150,0.019965280577979923,0.02,0.0,0.9666834706417159,0.7446233968302501,0.13557834843075972,0.15473262903955776
1,8,10,200,0.019593401619170173,0.02,0.0,0.9775258850483866,0.6919996947814204,0.118691342112674,0.1945996080396968
1,8,10,250,0.021147007459175603,0.02,0.0,1.0216455340007824,0.8086505449994227,0.14363172738564772,0.17611007501684103
1,8,10,300,0.021016979111623393,0.02,0.0,1.0457285975906625,0.8414136792933643,0.14954667322610593,0.17835542744520438
1,8,10,350,0.024253989401454124,0.02,0.0,1.196819604839457,0.9098616279014176,0.13949049572037572,0.16494101569900269
1,8,10,400,0.04596630387270997,0.02,0.013001620855359079,1.1511345759143687,0.8388096381881768,0.1594014757129652,0.16501581985089206
1,8,10,450,0.045078817841882265,0.02,0.0,1.2317370441835724,0.8033018950868276,0.13799221165149353,0.1635733583667949
1,8,10,500,0.0015170996290779087,0.02,0.01792454134339664,1.3092317584707667,0.8931812389579011,0.1517727424486132,0.16359823687313782
1,8,10,550,0.050168943278861476,0.02,0.020376786021194106,1.2794151576167931,0.8619572629718232,0.14192166953275936,0.19748374173911465
1,8,10,600,0.06055535648400021,0.02,0.0030819560735128562,1.339631743660879,0.8436377506087637,0.1233140868591334,0.14824569443239954
1,8,10,650,-0.004947901444125215,0.02,0.025262920884791585,1.2847096530673783,0.8976818470785194,0.13301440488019178,0.18685748710565128
1,8,10,700,0.05746485097417612,0.02,0.008054353563762334,1.260529645480689,0.8657098092566342,0.1384521871906351,0.17762834120626714
1,8,10,750,-0.004771066664998298,0.02,0.030124684833567356,1.206826425384076,0.8312449430692715,0.1483178670148945,0.13597716545509905
1,8,10,800,-0.01443099232458717,0.02,0.013001949881085807,1.2442521224025513,0.8351058378134818,0.12240568148937192,0.17863101551187785
1,8,11,100,0.01925913818072902,0.02,0.0,0.9551790865621494,0.4807953458489347,0.13863662334290494,0.16658749790923613
1,8,11,150,0.01768412384988532,0.02,0.0,0.8554743325923881,0.5001835813605069,0.15218637090319492,0.1690008135710811
1,8,11,200,0.01790894177547092,0.02,0.0,0.8761841075742655,0.542635654730164,0.15378030413866398,0.17386522575041263
1,8,11,250,0.01913253612561426,0.02,0.0,0.9285943849669004,0.6862112387705112,0.12076216310788757,0.16843623533405835
