simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
1,167,0.006525384330651643,0.02,0.037965346148864265,0.024059993344325674,0.013905352804538591,0.03309812650004608,-0.024927739984512143,75.53935387128004,0.1454053803336743,-0.0034250376581347677,1.016046180609565,0.9574161982538512,0.03143830535742802,0.2731543120809169,0.30093834953683696
1,168,0.0025503809032439238,0.02,0,0.01825571772909956,-0.01825571772909956,0.042767145235045635,-0.03224996154147797,76.1464603808808,0.14577118292290395,-0.0058426839823145504,1.0114291743976254,0.961256399249382,0.034330738175876854,0.2744175487503612,0.30810280915970883
1,169,0.03454537820390169,0.02,0,0.018258893908278766,-0.018258893908278766,0.033194816687396045,-0.025000871318181628,77.54043952315581,0.1454090156953956,-0.007816264639790047,1.0026927409917243,0.9497764435310847,0.030893428527152343,0.272649272614042,0.3075191658753707
1,170,0.03859636069568367,0.02,0.03072539358105697,0.020760190737349984,0.009965202843706986,0.02352676485427003,-0.017697480596846393,77.20081112178325,0.14504774826919267,-0.006332286436724469,1.0016631348544878,0.9549509365391895,0.03191340578573879,0.2794503454915718,0.3186562873826725
1,171,0.005636813871091169,0.02,0.037519530339984675,0.023498069515941647,0.014021460824043028,0.0332914972057273,-0.025073997166932482,75.9722563584058,0.14541265114800664,-0.005168310554063981,1.004146509749116,0.9477428385165918,0.030351089571741586,0.2789451430706264,0.324795608573005
1,172,0.002158193249090561,0.02,0,0.019322566330023338,-0.019322566330023338,0.042958582233670085,-0.032395120418123646,76.52406575676281,0.14577847202873756,-0.007534396857580949,0.9987304232191299,0.9474561474045967,0.03552747831506368,0.28479361395275776,0.32116466591755477
1,173,0.03266916966177395,0.02,0,0.015899388819532588,-0.015899388819532588,0.03338816805600675,-0.025147117531176266,77.73047416037583,0.14541628669150966,-0.00909188710503306,0.9885602504621719,0.9464988707780025,0.03169976919802644,0.2949249293809433,0.3198515673517009
1,174,0.038553977860152626,0.02,0.02844417406573929,0.020964775296115984,0.007479398769623308,0.02372204973656676,-0.017844822291061102,77.5815938206754,0.14505500120058054,-0.007956837811960486,0.9915954035117395,0.950074356781556,0.03235452657506803,0.29209026100620866,0.3148789966958026
1,175,0.00343628748626461,0.02,0.03742913941714621,0.02157809993493335,0.015851039482212857,0.033484829239201076,-0.025220232411323984,76.18126806655322,0.14541992232590692,-0.0064643262309702085,0.9834641500090654,0.9537299406903755,0.030434686441540557,0.29624582933452975,0.31831253078588245
1,176,0.004012282389553643,0.02,0,0.01988738584201174,-0.01988738584201174,0.043149980946809025,-0.03254025752148204,76.81940833731015,0.1457857614990538,-0.009058416954746481,0.992375773919878,0.9496676945035634,0.03526682352868205,0.3063817395036095,0.314953975759064
1,177,0.033296164808889805,0.02,0,0.01651875626274262,-0.01651875626274262,0.03358148075627707,-0.025293341807787306,78.02325072076903,0.14542355805120072,-0.010585055380112028,0.9809604218608535,0.9462267735960175,0.030892347956780666,0.3071027015932352,0.3080888084195155
1,178,0.03741315392845057,0.02,0.029155034150266657,0.019864986814793616,0.009290047335473041,0.023917295563839844,-0.017992141884573987,77.83894764740046,0.14506225449464216,-0.009341196971206599,0.9798734071983657,0.9486835073427484,0.03268510519749158,0.3035180147660191,0.3044842979326039
1,179,0.0051243285036519795,0.02,0.03602226835188982,0.02329771958070383,0.012724548771185989,0.03367812260820142,-0.025366445720977238,76.66304935193403,0.14542719386739333,-0.008347819089734967,0.9765674396658657,0.9415359502223366,0.031138671063063735,0.30572461110236987,0.3021043404975953
1,180,0.002767342098412376,0.02,0,0.018345681239838044,-0.018345681239838044,0.04334134138211937,-0.032685372854819206,77.07522069211699,0.14579305133387094,-0.010539610740240804,0.9749362480894896,0.9459559684801924,0.03597537106219123,0.2964628127247356,0.2933183473567473
1,181,0.03430749422129303,0.02,0,0.0173732206001815,-0.0173732206001815,0.03377475479594057,-0.025439544151305116,78.39980720118352,0.14543082977448707,-0.012281240121488535,0.9620289084191525,0.9490104005079004,0.03159859548854844,0.29479333007334435,0.28433635691847364
1,182,0.03823409905721449,0.02,0.030325353853629,0.02138381956548555,0.008941534288143451,0.02411250234390002,-0.018139439380700506,78.26066386630882,0.14506950815139566,-0.011097656859727545,0.9550280819279883,0.9634220466199483,0.03303173471634412,0.29516555165394803,0.2880282342451554
1,183,0.004719361033215564,0.02,0.03696662364484782,0.022493976469551556,0.014472647175296262,0.033871377320461075,-0.025512637099182278,76.99562090655479,0.14543446577248417,-0.009983744005936985,0.9541064250348901,0.9614633256713594,0.03136397752521914,0.29908794496176855,0.29883451761630203
1,184,0.0031390120863056563,0.02,0,0.01923436801980212,-0.01923436801980212,0.04353266354725645,-0.03283046642140075,77.54120613724719,0.14580034153320717,-0.012508910025863199,0.9505704649153544,0.9706595336259771,0.036866555059678494,0.29682587274631395,0.3043691623388592
1,185,0.03306343105083774,0.02,0,0.016103484806864698,-0.016103484806864698,0.033967990182728953,-0.02558572456501984,78.77014360678311,0.14543810186138684,-0.01402205136746529,0.9570508400728805,0.9686625491837489,0.032729958894878265,0.2908632028584106,0.31105003504736933
1,186,0.03802786106865299,0.02,0.028799946409783228,0.020811370059890553,0.007988576349892675,0.024307670084556206,-0.018286714782754898,78.62517692330466,0.1450767621708592,-0.012790346305404246,0.9526300667426552,0.9584198601599873,0.03304370189105163,0.300450685093663,0.3126921490461947
1,187,0.004683451251522128,0.02,0.03667993556112581,0.023580401940321283,0.013099533620804526,0.034064593383710644,-0.025658806549228808,77.37062590480225,0.1454417380411975,-0.011724412143390064,0.9494851136901693,0.9633558790943028,0.03133754577626336,0.3037468993131987,0.3100809051462246
1,188,0.0032063426155957944,0.02,0,0.019822899404850377,-0.019822899404850377,0.04372394744987355,-0.032975538224491285,77.8864238961351,0.14580763209708064,-0.01424774641630344,0.9550479242121052,0.9584897604262539,0.036092993583490766,0.30828658198144077,0.314121451449285
1,189,0.03397220658332226,0.02,0,0.01662518636077353,-0.01662518636077353,0.03416118692437226,-0.025731883052220628,79.20683121635302,0.14544537431191826,-0.015912879791949754,0.965950983779031,0.967763420184989,0.031416009689748774,0.2993514462031839,0.30415564890231206
1,190,0.03836073868047987,0.02,0.029847589416727605,0.02089833702873222,0.008949252387995384,0.024502798793615967,-0.01843396809405118,79.05975787832124,0.14508401655305098,-0.014641242293208566,0.9602633483527532,0.9675279068633637,0.03325648438808832,0.3043045766202748,0.3027599377294958
1,191,0.0032543988871471703,0.02,0.03703937497494936,0.022083239264331495,0.014956135710617862,0.0342577708056798,-0.025804954074406194,77.67556996833663,0.1454490106735515,-0.013377577935689906,0.9699893952187267,0.9614700781542388,0.03227208207392596,0.3026074219000135,0.3017236369480972
1,192,0.002832644703596076,0.02,0,0.018915366015471124,-0.018915366015471124,0.04391519309762305,-0.03312058826735542,78.03731986584717,0.14581492302550972,-0.015654252144995752,0.9733389642877364,0.9672493776250167,0.03581360393003339,0.31126971575780626,0.307444350634277
1,193,0.03368634016529137,0.02,0,0.016740084724634934,-0.016740084724634934,0.034354345028599256,-0.025878019616196513,79.43256303286314,0.14545264712609945,-0.017433334685604613,0.9842780599450219,0.9683827348836496,0.03225299916189469,0.3121391495269576,0.31082933857003614
1,194,0.040090396664588725,0.02,0.029467474169315944,0.022056105900560348,0.007411368268755596,0.024697888478885262,-0.01858119931790314,79.43508192228333,0.14509127129798902,-0.016423888809542445,0.9681455874876487,0.9635317808115124,0.03327923028402697,0.30442897282817777,0.31537057957327125
1,195,0.005836170381090427,0.02,0.03907309858923025,0.02355167140866439,0.015521427180565858,0.0344509095940964,-0.025951079678002587,78.07901018042921,0.14545628366956445,-0.015260993754158568,0.9616173641712215,0.9593882261225067,0.032872734989617264,0.30514631649613294,0.3232758825092247
1,196,0.0013500571912268334,0.02,0,0.018164218253567007,-0.018164218253567007,0.04410640049815549,-0.033265616553257105,78.36168041679896,0.1458222143185125,-0.017477094846176943,0.974330965633406,0.9530124276433621,0.03749595000090005,0.3109651728493064,0.31344480776579337
1,197,0.035931570841858246,0.02,0,0.017732785128953578,-0.017732785128953578,0.034547464503137004,-0.026024134260235643,79.71256618989875,0.1454599203039487,-0.019129735317784297,0.9796076877393339,0.9603176307148982,0.033488453856873955,0.31334034189090626,0.3069198018282614
1,198,0.03909498364477982,0.02,0.03211279978826531,0.02037749595468535,0.011735303833579961,0.024892939148168352,-0.01872840845762369,79.40833805579825,0.1450985264056915,-0.017464091082854936,0.9884625027839861,0.9564226348197505,0.034464063781614276,0.3162839685539981,0.30975576202576327
1,199,0.005739678146418861,0.02,0.03784037806208862,0.023515183739160183,0.014325194322928437,0.03464400975668673,-0.026097183363306575,78.05894073585405,0.14546355702925443,-0.016384633420019095,0.9872967738957709,0.9436562700893113,0.0327824766861718,0.31733416302605705,0.31224928066474883
1,200,0.0036584982250408593,0.02,0,0.01995140062395976,-0.01995140062395976,0.04429756965911986,-0.033410623085459834,78.42240926429318,0.14582950597610733,-0.01878129573372477,0.9971626999394305,0.9410607438773515,0.03720167967521641,0.3103245192767247,0.3136668580098223
1,201,0.03465475493838144,0.02,0,0.016951434573976444,-0.016951434573976444,0.03474054535571099,-0.026170226987626277,79.66455515694696,0.14546719384548404,-0.020177870365206615,1.001092101572571,0.9395612441267357,0.03336235403477874,0.30321431516557185,0.31387861543849455
1,202,0.040483763905103096,0.02,0.030547992999171436,0.021666972893347937,0.0088810201058235,0.025087950809268136,-0.01887559551652518,79.55516339847487,0.14510578187617662,-0.018858179845569787,0.9974308274347243,0.9417387168520815,0.03336519790804173,0.297305541445318,0.31409398559630286
1,203,0.006224862986279591,0.02,0.03946557070020296,0.02353611006603921,0.015929460634163745,0.03483707130117546,-0.026243265133605753,78.14237691992074,0.1454708307526397,-0.01765993925243565,0.9951756555922788,0.9456639280686135,0.03315834540566562,0.30313953698433993,0.31051568418935854
1,204,0.0024772698120018766,0.02,0,0.019329876755991075,-0.019329876755991075,0.04448870058816374,-0.033555607867226334,78.5216799306656,0.14583679799831234,-0.020163732966123664,0.9977872488243243,0.9433275295368685,0.036697849245604,0.2995377056428603,0.317354594018832
1,205,0.034327323679563364,0.02,0,0.016539118380982345,-0.016539118380982345,0.03493358759404532,-0.026316297801655564,79.78443403480446,0.14547446775072376,-0.02156348280397882,0.9999629696992527,0.94449669818801,0.0327024745296155,0.29916415209628855,0.312627964513866
1,206,0.03936821595546222,0.02,0.030118214336424476,0.0210660134476114,0.009052200888813075,0.025282923469985803,-0.019022760497919844,79.60014505996928,0.14511303770946252,-0.02005285390475389,1.0041541209899103,0.9435684093555021,0.03411600588370537,0.3018619999528929,0.3171149394849878
1,207,0.008344284165899808,0.02,0.03808888047775616,0.02421563883279895,0.01387324164495721,0.0350300942352859,-0.026389324992187047,78.3903448544815,0.14547810483973841,-0.019275368641224304,1.0104329773293015,0.9485946834648998,0.03294410452713201,0.3034554307092628,0.32047001913865514
1,208,0.0036859491415655774,0.02,0,0.019805707061153206,-0.019805707061153206,0.04467979329293303,-0.03370057090181933,78.67941330437522,0.1458440903851458,-0.02162860876853805,1.0019187376751837,0.9440732184058336,0.03696182145280028,0.298572314552336,0.31858072058255194
1,209,0.03349843532264036,0.02,0,0.01579926208380428,-0.01579926208380428,0.0351265912258624,-0.02646234670561065,79.91080346031852,0.145481742019686,-0.02293112389008122,0.9897662302936721,0.9331466616269946,0.03401543782105471,0.28691982701615415,0.31596714175746293
1,210,0.03804986697224213,0.02,0.029089295537787274,0.020654310865201597,0.008434984672585678,0.025477857138121066,-0.01916990340511926,79.61561505591735,0.1451202939055672,-0.02116167575884423,0.9953796564498141,0.930199966847969,0.03486220846018503,0.2947103966869562,0.3137549326150343
1,211,0.006503798842158077,0.02,0.0364696003424303,0.023705065008171718,0.01276453533425858,0.0352230785667399,-0.02653536294233738,78.42384906189041,0.14548537929056876,-0.0204300789136884,1.00123165880292,0.9379203150064681,0.034130755055264396,0.29311156918061804,0.3165853291638621
1,212,0.0029198806957715672,0.02,0,0.019890754426538485,-0.019890754426538485,0.04487084778107248,-0.03384551219250087,78.76980223847946,0.14585138313662602,-0.022907440804572864,1.001408179519237,0.9358562070983696,0.0363610090983669,0.29578919052507646,0.3167491743213166
1,213,0.03480986216898064,0.02,0,0.016905520385407394,-0.016905520385407394,0.03531955625888315,-0.0266083737027778,79.99710201705656,0.14548901665238895,-0.024161285903761535,0.9941347135656062,0.9332252293863179,0.03372610952962538,0.2910299859022985,0.31997666005147
1,214,0.03940126650584149,0.02,0.030618070661997843,0.02130745528397025,0.009310615378027593,0.025672751821471933,-0.019317024241434222,80.00636107728575,0.14512755046450893,-0.022957238789922476,0.9976490842158925,0.9347583599595415,0.035129940009956,0.29120493155192206,0.3144340339682629
1,215,0.005461446628717298,0.02,0.03804956796389214,0.02340992020914448,0.014639647754747659,0.03541602430325724,-0.026681378987342685,78.66301055156181,0.14549265410514892,-0.022007862367919535,0.9949797700370041,0.9389882168426581,0.03323439021275864,0.2883179072122344,0.3172595445046662
1,216,0.0036294056218489916,0.02,0,0.020335945493967836,-0.020335945493967836,0.04506186406022471,-0.033990431742532246,78.88488421513622,0.14585867625277113,-0.02432168147047347,0.986893420916362,0.9465242741957319,0.036581759563708335,0.2857255612899592,0.3180081281046737
1,217,0.034518362582797356,0.02,0,0.016459695906239736,-0.016459695906239736,0.03551248270082692,-0.026754378796442824,80.06395539084865,0.14549629164885092,-0.025441687389015456,0.9924129803861993,0.9464546934550306,0.032825932401876375,0.28988453442421486,0.31631195498461234
1,218,0.038953953065418,0.02,0.030231305142439213,0.02073149924427715,0.009499805898162062,0.025867607527835162,-0.019464123010175527,79.8984468917587,0.14513480738630588,-0.02384792987905618,0.9857226253536531,0.9380618410538248,0.03451947774350029,0.29349935068154,0.3123209810542318
1,219,0.006212579250141843,0.02,0.03747409641749844,0.02340495337026458,0.014069143047233858,0.035608931452556815,-0.026827373130488885,78.58676485619077,0.14549992928349711,-0.022969217785786155,0.9926897344172129,0.9522625185756936,0.03269950677713791,0.29331741244253395,0.30316345194001487
1,220,0.0038098589828976003,0.02,0,0.020198510074420178,-0.020198510074420178,0.04525284213803127,-0.03413532955517473,78.92776591110287,0.1458659697335994,-0.025539208883877233,0.996314714253063,0.9603552402034703,0.03662848950097055,0.29343339565466364,0.2994979506456285
1,221,0.03501219139267589,0.02,0,0.016986038965105223,-0.016986038965105223,0.035705370559411566,-0.02690036198989154,80.18662357255182,0.1455035670090899,-0.026778673448892194,1.0028211097281001,0.9569432521378384,0.03263409648102168,0.2995402249976649,0.3064902086543281
1,222,0.039709286664464626,0.02,0.030783073642835168,0.020770640745289264,0.010012432897545904,0.026062424265005688,-0.019611199714653305,79.96430053436718,0.145142064670976,-0.025026609469613176,0.99755654537115,0.9488566125039964,0.033827466165094355,0.2927865773033296,0.31355797906839405
1,223,0.005550473872035904,0.02,0.03833983741702518,0.023774871743845582,0.014564965673179598,0.03580180002235568,-0.026973345375061242,78.6742254828158,0.14550720482563145,-0.024238485152549453,0.9956808111788887,0.9433509534150107,0.0320554260872791,0.29712771335410015,0.3247646168047704
1,224,0.0011336423490751046,0.02,0,0.018880082294385727,-0.018880082294385727,0.04544378202213215,-0.0342802056336885,78.76880133807833,0.14587326357912903,-0.02640129914383031,0.9819041124002313,0.9389247878099227,0.035889454950110124,0.29555251435033814,0.3240429699777465
1,225,0.03391363400805322,0.02,0,0.01632841371452339,-0.01632841371452339,0.03589821984235345,-0.027046323286408658,79.97863726815196,0.14551084273312417,-0.02751198933067334,0.9921540628119901,0.9341920693062462,0.03199941296333431,0.2968786941881318,0.31322132172339195
1,226,0.04057302195607425,0.02,0.029431997309812497,0.021490596078450545,0.007941401231361951,0.026257202040776976,-0.019758254358176686,79.991608736678,0.1451493223185377,-0.02618132070965957,0.9909859622918656,0.9429188044602821,0.03353057209123087,0.303654087791519,0.31416542540188236
1,227,0.005073886671562503,0.02,0.03933558405212145,0.023222305891761778,0.016113278160359675,0.035994630020369185,-0.02711929572434424,78.60886702726839,0.14551448073157028,-0.02520583737026181,0.9919047918177593,0.9390007139246727,0.03099628657467517,0.30585449436256645,0.3151824009187608
1,228,0.002344374825944697,0.02,0,0.019343952588620397,-0.019343952588620397,0.04563468372016553,-0.03442505998133383,78.68384281509391,0.1458805577893783,-0.027379021888185383,0.9935046867788708,0.929127543150306,0.03519763795711563,0.300581718517102,0.32131437605119645
1,229,0.03556548578529826,0.02,0,0.017389587580543507,-0.017389587580543507,0.03609103055736716,-0.027192262689278546,79.93219061699673,0.14551811882097196,-0.02851568611522379,0.9910743147411387,0.914957513883048,0.03194314306394069,0.29634224782421376,0.3218401382704417
1,230,0.0409933202482952,0.02,0.031367551795383974,0.02100354678046999,0.010364005014913986,0.026451940862940775,-0.019905286944055245,79.85429248738293,0.14515658032900894,-0.02695803916401612,0.9913907139701724,0.9112935728912298,0.033426266175056785,0.30085462727171536,0.33025790686287226
1,231,0.006160211280830428,0.02,0.03979990383876397,0.025485517952763617,0.014314385886000355,0.036187421454311336,-0.02726522418162214,78.56592308818678,0.14552175700133163,-0.026230490519109077,0.9972888585370938,0.919328706024362,0.03154616366791541,0.29635008539856117,0.32295293754590093
1,232,0.002596110860043409,0.02,0,0.020558263660431123,-0.020558263660431123,0.045825547239768186,-0.03456989260137022,78.72285233178275,0.14588785236436547,-0.02861463288443196,0.9990260977032911,0.9209430915067247,0.03627481658394951,0.29459146050623525,0.32177538176155207
1,233,0.036404503185420156,0.02,0,0.017422546307069225,-0.017422546307069225,0.03628380271216588,-0.027338180201785245,79.895318418704,0.1455253952726515,-0.029552543184930957,0.999089037286385,0.9180123199285294,0.03206119490518456,0.2969294317431266,0.31988822843377346
1,234,0.04083095913747956,0.02,0.03233196079790779,0.020409488673596595,0.011922472124311193,0.026646640739287478,-0.020052297475597114,79.90558979681146,0.1451638387024079,-0.028129986489634485,1.004784257668859,0.9255590878668809,0.033445043477499777,0.2976290632178948,0.3167843108190091
1,235,0.004764966140705453,0.02,0.039565862422765274,0.02311773707428653,0.016448125348478743,0.03638017433189464,-0.027411130750178536,78.4155795941423,0.14552903363493375,-0.0270706029684547,1.008499304718724,0.9143917509401446,0.03099229830857538,0.2941371601237901,0.30854255709632844
1,236,0.0034226489756302796,0.02,0,0.019594764498647915,-0.019594764498647915,0.046016372588575674,-0.03471470349705663,78.43378778337026,0.14589514730410869,-0.02919179096853993,1.0059981334526111,0.9254450563560627,0.035685363325948,0.29953558861860297,0.3110309385219564
1,237,0.03443954972466777,0.02,0,0.016232347631459153,-0.016232347631459153,0.03647653631446144,-0.02748407582721224,79.59849101492517,0.1455326720881808,-0.030095572994849603,1.0110339519214107,0.9232071146443972,0.031919159282255624,0.2939249424898576,0.3090300287871557
1,238,0.04176631441066382,0.02,0.02994541958349073,0.02124773106605245,0.008697688517438278,0.026841301677605997,-0.020199285956110535,79.68664695408452,0.14517109743875284,-0.028775582172561032,1.0081966994399727,0.920797664935956,0.033788213744538595,0.29833682349570684,0.30261755376601024
1,239,0.00526838373717851,0.02,0.04064756506490874,0.02415014535347998,0.016497419711428762,0.0365728886608299,-0.027557015433296805,78.27533104679539,0.14553631063239486,-0.02781506543966028,1.0109505900559856,0.9181563563745635,0.032101804381193935,0.29846051553959474,0.3052894678227633
1,240,0.0021753636143994775,0.02,0,0.018373904365076302,-0.018373904365076302,0.04620715977422162,-0.03485949267165189,78.27432274937186,0.1459024426086263,-0.029969216891850156,1.007909148028899,0.9090234164812593,0.035583470774031706,0.301728307117041,0.29426885509944745
1,241,0.0353865322503256,0.02,0,0.016756986315103816,-0.016756986315103816,0.03666923137196386,-0.027629949568842682,79.49431165611118,0.1455399492675782,-0.03093679681505897,1.0114211607224797,0.912027143759148,0.03172182270793028,0.30255442473564104,0.3009321550863378
1,242,0.040815482140299314,0.02,0.031038631195627664,0.020866509750798304,0.01017212144482936,0.02703592368568354,-0.020346252388903197,79.55077200348619,0.14517835653806174,-0.02952299163691505,1.001905557585238,0.9085363656142519,0.03318855139534745,0.30160770044664353,0.3053345187948328
1,243,0.005852724222001673,0.02,0.03946849563612975,0.023734404522126287,0.015734091114003465,0.03676556444882669,-0.027702878234259987,78.24255791375273,0.1455435879937331,-0.028810382848198098,1.0098733323292195,0.9085269971244523,0.03154271950474245,0.2930296586481266,0.3096341873154502
1,244,0.003582053379976366,0.02,0,0.019744158674301883,-0.019744158674301883,0.04639790880433838,-0.035004260128413844,78.25432498006558,0.1459097382779365,-0.030975045500398195,1.0187738327938256,0.9086653370692206,0.03569661338881429,0.28810434773895555,0.30905549246250263
1,245,0.03669170601591507,0.02,0,0.017281366548390017,-0.017281366548390017,0.03686188789238179,-0.027775801429958946,79.56711786503078,0.14554722681086188,-0.03207681536596903,1.0175805812746004,0.9058992038372159,0.0326208195715453,0.2904853747278462,0.3038488897706767
1,246,0.0414244745557192,0.02,0.03256008354604911,0.020916952697244477,0.011643130848804636,0.027230506771305615,-0.02049319677728212,79.43225755040905,0.14518561600035282,-0.03023498161487694,1.0168545802384437,0.9161813599757721,0.03470502195195724,0.2879708961223877,0.2996591854099212
1,247,0.0059566020471259725,0.02,0.04015897257705037,0.024208550543125002,0.015950422033925365,0.03695820170359252,-0.0278487191563499,78.01983236228612,0.14555086571896675,-0.029374701932145284,1.018020568752391,0.9180855847221102,0.03178305463721408,0.28576412596473993,0.29023745533929585
1,248,0.001506811326908546,0.02,0,0.01889588578250682,-0.01889588578250682,0.04658861968655663,-0.035149005870600325,77.92903071389769,0.1459170343120575,-0.03140326672359363,1.0150550406890693,0.9020976473308566,0.03562645876088619,0.2882035960188121,0.28383854953278925
1,249,0.03449793790820081,0.02,0,0.016560850780754185,-0.016560850780754185,0.03705450588342216,-0.02792163141384285,79.09848246498434,0.14555450471805004,-0.032211063311073374,1.0067663649538077,0.8944630246063157,0.03201852515437151,0.2878845175899906,0.2822216081377285
1,250,0.04187042971577642,0.02,0.029900346508564768,0.022005009559931153,0.007895336948633615,0.02742505094225635,-0.02064011912455377,79.25903204787127,0.14519287582564433,-0.03091259561651303,0.9924833499717237,0.8995051925965557,0.033912601277392276,0.28332848816473116,0.2837644838706243
1,251,0.004300489449685634,0.02,0.04065407706528901,0.022990380566288944,0.017663696499000063,0.03715080043283376,-0.027994538202848362,77.84655954462247,0.14555814380811394,-0.0300101418731592,0.9928311365192539,0.8947121981161547,0.03270927662056723,0.2887781852446793,0.28606494139659056
1,252,0.0027649978045472512,0.02,0,0.02031029990729323,-0.02031029990729323,0.04677929242850541,-0.03529372990146806,77.92873511245479,0.1459243307110076,-0.03240371953886985,0.9856117661893943,0.8858315148375708,0.03611725998910506,0.2851805903983295,0.2947022287502071
1,253,0.0345957231738593,0.02,0,0.01631567600490476,-0.01631567600490476,0.03724708535279046,-0.028067439523776216,79.08562717227841,0.1455617829891608,-0.03315243727137741,0.9928630461941831,0.8899678099010617,0.03320283255311063,0.28370277341473465,0.2884607054531046
1,254,0.041138587848997994,0.02,0.029978918162689938,0.021815877056657197,0.008163041106032741,0.027619556206318407,-0.02078701943402428,79.39958156520235,0.14520013601395423,-0.03213311853093244,0.9943451642669441,0.8931172495143261,0.03429232077337834,0.27895427637623366,0.27565668892167217
1,255,0.043382381887410025,0.02,0.03973758947952977,0.02287881463736452,0.016858774842165247,0.017895751768381617,-0.013452064164735655,78.9175767279269,0.14483938754749073,-0.03043089019725466,0.9938289781058341,0.8969200504613843,0.03500341780220304,0.27741116581020614,0.27569779606092304
1,256,0.0055759610253384466,0.02,0.04441116105767984,0.025990359013448146,0.01842080204423169,0.02771679425069783,-0.020860461325617252,77.32063502554129,0.14520376624424677,-0.029425440467140195,0.9860921444947421,0.8930110655791405,0.032181575426934,0.2812940748334841,0.27660810351471915
1,257,0.0012100860412620573,0.02,0,0.01982775340081742,-0.01982775340081742,0.03743962630819089,-0.02821322576303975,77.17600492236497,0.14556906162421243,-0.03148229807698559,0.9874380104295644,0.897083122935519,0.038195912311805545,0.2844264595357189,0.2774715354903339
1,258,0.0006367862504594339,0.02,0,0.01749950470850766,-0.01749950470850766,0.04706523004510905,-0.03551077524617152,77.91809439191178,0.14593527599352715,-0.03400771158776434,0.9865160357331598,0.9010259947822356,0.04030479565373772,0.27677807292909673,0.27574248391572087
1,259,0.03392177559615676,0.02,0,0.015599385815712883,-0.015599385815712883,0.03753588234556014,-0.028286110682195775,79.517835081463,0.14557270107822176,-0.03559992097073979,0.9816095915520162,0.8969733374365315,0.036561130114307734,0.279936714603765,0.27290262715838987
1,260,0.03963245955629419,0.02,0.029116542187787253,0.021574674724115298,0.007541867463671956,0.02791124116901574,-0.021007328584583984,78.98363887224848,0.14521102697711855,-0.03284643077187574,0.9765539317278735,0.8861374160292206,0.03696277153276655,0.2807377638878342,0.2798319428914717
1,261,0.003648085767515818,0.02,0.037874016340806005,0.023632591506683162,0.014241424834122843,0.037632128757325634,-0.028358990134914275,77.78879550606892,0.1455763406232231,-0.03241136394626553,0.9803309424604696,0.8805553599409944,0.033583774018415925,0.2872442094572454,0.2749247780774024
1,262,0.0007474797983783328,0.02,0,0.019107006981744487,-0.019107006981744487,0.04725580746975243,-0.035655445012989895,77.59471923440206,0.14594257330462973,-0.03428925021839345,0.9762760261537621,0.8784513637188046,0.03501803957210991,0.2886896688529902,0.27390536002919275
1,263,-0.0008572293080974805,0.02,0,0.015709188988342435,-0.015709188988342435,0.05678324939505489,-0.04289710778858391,77.61853133096719,0.14630972733339503,-0.035396596388327366,0.967687168493145,0.8712719040882725,0.03650397368488786,0.29393016870711547,0.28346751598209435
1,264,0.0319052472967796,0.02,0,0.014792788863437175,-0.014792788863437175,0.0473510818890054,-0.03572777175872466,79.02081599493444,0.14594622209701466,-0.03660591496461854,0.9425060434576081,0.8618408336332917,0.03355899923436638,0.28869507814778067,0.289032686121501
1,265,0.03736179375324961,0.02,0.024776820620584505,0.02003856408767189,0.0047382565329126165,0.037824592707895476,-0.028504732642679498,79.10284129537933,0.14558361998621105,-0.03509462022076601,0.9357851441098295,0.8684484536600582,0.03577328843563809,0.2834613221515055,0.28833056863314677
1,266,0.04131391527125555,0.02,0.0331692518732718,0.023413680406652582,0.009755571466619217,0.028202838634974456,-0.021227588168682865,79.1591659898417,0.14522191875717655,-0.034319915366829344,0.937336931057209,0.8605481505921638,0.03530520260897066,0.2817440931341879,0.2909301399978916
1,267,0.003804342088445785,0.02,0.03982968700959155,0.024825973842702676,0.015003713166888876,0.03792081024862477,-0.028577595698546232,77.81967657714634,0.14558725980420223,-0.03376985042447419,0.9410899052393062,0.8681440366549427,0.03204845038173341,0.28304472660922153,0.2937863190332442
1,268,0.0006331139945765612,0.02,0,0.019200848528132104,-0.019200848528132104,0.04754160214613853,-0.03587240897687971,77.4979842347421,0.14595351995546355,-0.03551096099142304,0.9409385206352886,0.8803680214261819,0.03831430661335841,0.28378089686662844,0.2947392349921925
1,269,-0.0012270081032917162,0.02,0,0.01686688587252215,-0.01686688587252215,0.05706618612467719,-0.04311244248018431,77.99521966704667,0.14632070152319068,-0.03757334297345034,0.9419165589687662,0.8837790260538052,0.039483309585154606,0.28512530887162896,0.29147016483169136
1,270,0.03298742824804941,0.02,0,0.015287848247414037,-0.015287848247414037,0.047636847985923964,-0.03594471945011379,79.51115323216281,0.14595716902153186,-0.03894729158090729,0.9493433020717461,0.8861079870058478,0.03651250064218114,0.28585718342984356,0.28871701230097896
1,271,0.03739664105714166,0.02,0.026010619517601752,0.020140155645335833,0.005870463872265919,0.03811321646578324,-0.02872330541629675,79.22527364979369,0.14559453971319014,-0.03665192778458645,0.9369731737679072,0.8884091571141387,0.03721611844454803,0.28203909517194603,0.2863281408175256
